UNITID_P,Latitude,Longitude
168546001,42.2437255,-84.74290095493066
168555001,41.91881125925927,-84.63139725925926
168573001,42.4720799,-83.2388255
168607001,45.0815532,-83.44463061542601
168607002,44.45276943434343,-83.35297215151515
168847006,42.9840441,-84.1731718154517
168847007,43.2451578,-86.2289445
168847011,42.99641615,-82.42821917586367
168847014,44.264978,-85.3820033161806
168847020,42.48653635,-83.14810995109653
168883001,45.77186815,-87.08459109874423
169248044,42.3183422,-85.2379479
169248047,43.6373099,-84.2621147
169275001,43.0128826,-83.6871656
169284001,43.028586246222126,-85.62660102062996
169284004,42.215735,-85.60305
169363001,42.27468812071236,-83.6815141022413
169363004,42.30450067114094,-83.69507344295302
169442001,42.36128,-83.06304456769371
169479014,42.7324031,-84.5512267
169479026,43.61331215,-84.1832637730429
169479034,42.9802223,-85.6704096
169521003,43.5977585,-83.88979950098945
169521005,43.43289955102041,-83.93751336734694
169576001,42.16971081879194,-83.1893119328859
169655001,42.2931003,-83.4475979
169716001,42.41403185,-83.13786010722785
169761001,42.1408539516129,-83.22533875
169910003,43.5617074,-83.9857961
169910008,43.0128826,-83.6871656
169992001,46.4771684,-90.1677002
170000001,42.9192318,-85.6921721
170082006,42.970364,-85.661749
170240003,42.3114328,-83.1767059529004
170444009,41.9437198197303,-84.65047312681868
170444010,41.90933937443384,-84.02994188247554
170444011,42.27635940769169,-84.36625157120982
170541002,42.29272057140839,-85.58468359233368
170550003,41.94906048979592,-84.99104424489796
170550004,42.33171394851838,-85.27775558726353
170587001,44.60241025,-84.70424695624251
170620002,41.7988745,-86.3190013
170620004,42.40991645,-86.24394898153821
170639003,45.3557888,-84.94544737701344
170657001,42.73750360902255,-84.55072500751879
170657002,42.7183016,-84.63077744924536
170657003,42.7169599,-84.456993
170657005,42.56483189795918,-84.4326668367347
170790003,42.498109,-83.034904
170790004,42.617914,-82.889648
170806002,42.323347,-83.233794
170967001,42.66869795,-83.14239330827945
171100002,42.970543,-85.668301
171100003,42.6041593,-83.16516673940218
171100005,42.6222895,-82.9579068
171146002,42.73778025,-84.55423361106077
171155002,43.6023313,-84.73024705728781
171225002,41.740246,-83.567167
171304001,43.2477608,-86.19648499914562
171304002,43.4672118,-85.9717688
171304003,43.00125798,-86.20386762
171304004,43.234072125,-86.2532715625
171395001,45.3557888,-84.94544737701344
171395002,45.0217722,-84.6646818
171456001,46.558533,-87.4058381
171483001,44.76471195,-85.58766284431323
171483002,44.764866,-85.6058998
171483003,44.70641675,-85.61063078620987
171483004,44.7452521,-85.5718909206918
171483005,44.74831361450282,-85.57306104268802
171483006,44.74875366546098,-85.57291283050738
171483007,44.74433025,-85.57341405427306
171483008,44.7413167,-85.6196202
171492001,43.6311535,-84.27681755477265
171535004,42.49326638888889,-83.35815572222222
171599001,42.4406147,-84.92375164373317
171775001,42.70000150827577,-83.39991069482203
171988001,42.74118234743875,-84.92124382182628
171997001,42.50581693288591,-83.06567877852349
172051002,42.69684280451937,-82.8043168945295
172200002,42.3211485,-83.3760436
172264001,41.9062844,-84.01796520279541
172264003,42.0958373,-86.3955280279766
172264005,41.9165863,-83.46907334463253
172264007,42.3355963,-85.1783259
172264008,42.16545305,-84.40325205646559
172477001,42.7310183,-84.5544209528271
172495001,42.070897,-86.475448
172608001,42.573854350000005,-83.14549805588229
172635001,42.3266242,-83.056117
172635002,42.42096845,-83.22159932402312
172635004,42.21715865,-83.24091164809406
172635005,42.233054800000005,-83.44117342633913
172644001,42.35720515,-83.07094978691399
172644006,42.6222895,-82.9579068
172644007,42.419317,-83.4286936328827
172644009,42.16545305,-84.40325205646559
172699014,42.25533390062916,-85.64401206540906
172699015,46.3144754,11.0480288
173063002,43.67665578840403,-93.35641954989214
173063003,44.0773689962519,-93.25339910914671
173142001,44.16674125,-93.99104281930204
173203001,46.347298050505046,-94.21261188888889
173559003,46.847824,-96.753614
173559004,46.44158409951834,-95.14443903379431
173638001,44.80800528803158,-95.56423766462464
173638004,44.014559027590415,-96.3177534425005
173638005,43.62244,-95.001997
173638009,43.65695945,-96.20584833877876
173665001,44.96657162613821,-93.16504766676618
173708001,45.095832,-93.3984193
173708002,44.836214,-93.4434702
173735001,47.4221372,-92.9206686339292
173735003,47.5249274,-92.54968421946272
173735006,47.9090782,-91.8329018121802
173799001,44.833406,-93.054701
173902001,44.9376942,-93.16929174410552
173920002,44.8640515,-93.3285775
173957002,30.2651818,-81.4417145
173957003,33.58595385,-111.7940760361704
174020002,44.97130425,-93.1620241533868
174020004,45.09465823918355,-93.39833759932311
174020005,44.9716985,-93.2828216
174127001,44.95678845,-93.27465303512956
174154001,44.97519435,-93.4047991104418
174190001,44.9248345,-92.9737083
174233001,46.8203898,-92.08527412081386
174358001,46.8669248,-96.7630488
174376001,45.10569695,-93.37420224648652
174473002,47.9467128,-97.01704564954198
174570001,45.81971155,-92.967763518759
174783002,45.0340805,-93.4039618
174783003,46.3144754,11.0480288
174817002,44.95696025,-93.26570540633182
174899004,45.5887729,-94.2190832
174899008,46.68998675,-92.4525124123134
174899010,43.6740113460196,-93.00100020852514
174914001,44.94124716666667,-93.189403
174914002,44.94124716666667,-93.189403
174914003,46.3144754,11.0480288
174978001,44.827262949494944,-93.28847407070708
175005001,44.9268956,-93.1442148
175014003,44.857496591836735,-93.1657553877551
175014004,44.860266,-93.345516
175014005,44.9517104,-92.9302237
175078001,44.45744485,-95.75923679578392
175120001,44.9845451867033,-93.2916657805504
175236001,45.13941207765941,-95.07213596019731
175236002,44.8728111,-94.37251613638648
175263001,44.0247647,-91.6181111972856
175263002,44.53612765,-92.52519240149236
175272003,44.0191202,-92.4627405
175315001,45.0364233,-92.9848549
175342002,31.512036560341592,-91.39885039756668
175342003,32.30705731468713,-90.88657395809663
175421001,32.320139100000006,-90.1690571965284
175494001,30.3823484,-89.07728077563435
175519001,34.254121850000004,-90.56990812459864
175573003,31.51134885426087,-91.39879852120468
175616001,33.7467973,-90.73687485062752
175652002,33.478492849999995,-88.64005862868711
175652004,33.478492849999995,-88.64005862868711
175786001,32.2546,-90.415272
175786003,32.2867655,-90.2554565
175786006,32.346663,-90.222791
175829001,34.2759321632653,-88.41092175510205
175829002,34.2759321632653,-88.41092175510205
175856001,32.2998686,-90.1830408
175856002,32.28436870019179,-90.245371690764
175883001,31.5947107,-89.20193210121775
175980001,32.3219352,-90.17982850995055
176035001,33.49080445,-88.4196623641208
176062001,31.693478,-89.13462744897959
176071001,30.781784868860544,-89.13908609647766
176071002,30.406133301369863,-89.01050150684931
176071004,30.43649797020676,-89.03773235667803
176071005,30.905052619685403,-88.59797278360776
176071006,30.411831,-88.9109537
176071009,30.4619285,-88.9707814
176178004,34.987835762138694,-89.79060462367818
176318001,34.776232500000006,-89.44731846573404
176479002,30.4619285,-88.9707814
176600001,38.6344093,-90.2378116418984
176628001,38.9131585,-94.59148623732148
176770001,37.2247507,-93.290041
176770002,37.1728385,-93.27543558781016
176770003,37.152698,-93.281696
176965001,38.76054193877551,-93.733999
176983001,39.798613,-93.559238
177038001,38.9322187,-94.67974333842892
177065006,39.72549,-104.808239
177065016,38.57051670574549,-92.24424590100185
177065018,38.15951245,-92.6003543836592
177065021,38.730367639920864,-90.35761121718372
177065040,32.7276821,-117.1829501
177065044,32.725268394121784,-96.68278686391238
177117001,37.8365603,-94.37114356505388
177135001,36.8139569,-94.3679951
177135002,37.1301097,-94.478107
177135003,37.859287,-94.361288
177135006,37.08728944897959,-94.50906312244898
177214001,37.2182356,-93.2846472053064
177214005,37.2182356,-93.2846472053064
177214007,37.2182356,-93.2846472053064
177214008,37.2182356,-93.2846472053064
177214012,37.2182356,-93.2846472053064
177250001,38.4263224,-90.9772125
177250002,37.947063,-91.7484451058275
177250004,38.54767475,-91.02090975306356
177250005,37.9603382,-91.7666248
177418001,38.643131505050505,-90.31550973737372
177436001,38.54767475,-91.02090975306356
177472004,36.60452075,-93.23528163181685
177603001,39.07950883838384,-94.42699532323232
177676002,38.4397099,-90.40053084748789
177676004,38.438885,-90.3732213
177685001,38.966063,-92.374973
177719002,38.6344180606143,-90.44363464146038
177746001,39.04780035227273,-94.58438568181818
177834001,40.1939311,-92.5889767
177834002,33.382908900000004,-111.7049219048442
177834004,32.5060354489796,-80.99135693877551
177834005,32.2032086,-110.9458401
177834006,36.31004100129518,-119.31390652327087
177834007,47.47047245,-122.23218857224276
177834008,39.0183058,-83.924118
177834009,35.215934282828286,-111.6134112020202
177834010,45.4960381,-122.6297589
177834013,21.4300677,-158.17942750803013
177834014,41.9052307,-87.64223467590574
177834016,32.566979,-117.059381
177834019,41.40196995,-75.66918300264908
177968006,38.6292744,-90.1925841
177986001,38.6313094,-90.5423348
177995002,39.2468908,-94.5483451
177995006,39.0745273574925,-94.56606773353369
178077001,38.5710067,-92.2011163
178183002,38.7699067,-90.4655423
178396005,38.91230103552482,-92.26535857748205
178396008,38.912558505050505,-92.285337979798
178402005,39.7702143968254,-94.77175903174604
178411002,38.6082858,-90.4554631
178420002,38.6082858,-90.4554631
178448003,39.7080237,-91.4439358
178448004,40.189898,-92.56005435960353
178448005,39.145865,-91.888701
178527001,36.86995789795918,-94.36853981632652
178615002,40.17976800765965,-92.60054171131266
178624002,39.21914135,-94.57462769892304
178697001,36.617958,-93.23650382366762
178721004,34.8713569,-117.02448822483592
178721024,39.04089479528398,-94.34591963522656
178721051,31.73285126315661,-106.30878943998508
178721052,34.47104081304049,-117.2601979331104
178721053,33.35638305,-111.79222764794169
178721054,38.96987285,-94.78400275
178767001,38.63299645,-90.20121660794295
178891002,38.8311268,-90.8319025
178891003,37.7493863649201,-89.87601077377977
179159002,46.3144754,11.0480288
179159003,38.6282394,-90.1976418
179308001,38.6294505,-90.2711945
179308002,38.6467393,-90.22384391632644
179308004,38.77062112996371,-90.28272026499673
179308005,38.57380445,-90.64932488500324
179308006,38.56878825,-90.42066224946116
179308007,38.46633,-90.3590453
179308008,38.7458912,-90.4371418
179308009,38.67591025,-90.39677811597606
179308010,38.66878541812863,-90.29640101952772
179317001,38.88018865,-94.64351379572602
179317002,35.494417,-97.538934
179326003,37.1338932,-93.2747565
179344003,46.3144754,11.0480288
179511001,38.63176245918367,-90.26039421428572
179539001,38.6969174,-93.2691016
179548001,38.9505943,-92.3229551
179548002,43.397058,-95.127714
179557005,37.29734436734694,-89.52306248979592
179557006,37.27452785,-89.56431235
179566001,37.2017202,-93.28077135844916
179566007,36.8139569,-94.3679951
179566010,46.3144754,11.0480288
179566011,36.72855335,-91.85775731024248
179645001,36.77524206752422,-90.43178701218484
179715001,40.077535,-93.617657
179715002,40.331442574234025,-94.8833443184816
179715004,40.279833,-94.011185
179867002,38.634578625,-90.26310875
179867005,38.9092935,-77.0409982
179894002,46.3144754,11.0480288
179894003,46.3144754,11.0480288
179894004,46.3144754,11.0480288
179894025,33.73095854585705,-78.86337981979057
179894027,28.5396082,-81.4176402
179894036,38.62851556423577,-90.19265705398432
179894088,46.3144754,11.0480288
179894094,46.3144754,11.0480288
179894096,46.3144754,11.0480288
179946001,38.874081,-91.953747
179964001,38.860319,-91.950181
180063001,46.0128237,-112.5357338
180081001,45.919766537835805,-112.51322805288812
180106001,46.601443,-112.041204
180179002,45.771416900000006,-108.61378934654248
180197001,48.22880915,-114.32588677391566
180197002,48.3953285,-115.5633658
180249001,47.487497,-111.271687
180258001,47.49075431620266,-111.273186
180276001,46.59544615,-112.01592161826798
180373001,46.4046461129853,-105.82664405220488
180416002,45.919766537835805,-112.51322805288812
180461001,45.66381885,-111.07930568352012
180692001,45.20967595,-112.63915488350275
180878002,40.7894691,-96.69855175948612
180878003,40.591512,-98.374973
180878004,40.5915273,-98.3873596790537
180948001,42.81687935,-102.99770420497067
180984001,40.91427006589441,-97.09203038293693
180984002,40.87759615,-96.72712723041096
181002001,41.2647801,-95.9516194
181002003,33.484028,-112.073876
181002004,40.9257449,-98.3710453510178
181020001,40.62131545,-96.94717593126433
181020004,40.81539795,-96.65051721035454
181020006,41.21487631203818,-96.14239129007257
181127001,40.590008607211786,-98.37488511834
181145002,41.2683317,-95.8386098
181145003,41.2383926,-96.0321535
181297001,41.2657787,-96.04838707482637
181303005,41.3347817,-96.07462042862076
181303010,41.4375421,-96.4989094
181312002,41.109955,-100.751244
181312003,40.20899371428571,-100.62963206122448
181312004,41.4011261,-99.66024843643248
181312006,41.1102516,-101.714275
181330001,41.43861295,-96.48770653805852
181428003,42.04971945,-97.39551990901197
181428004,40.7003509,-99.0932442
181543001,41.8293566,-103.6757197
181640005,40.8107838,-96.62821050796936
181640006,40.063779,-95.60312442857143
181640007,40.67680379591837,-95.86294253061224
181640008,40.16548636734694,-97.58710430612246
181640009,41.01109846938776,-95.88551730612244
181640010,41.21040398444335,-96.61986589513766
181640012,40.864959,-97.593125
181738001,40.77803805,-96.64748198392064
181765001,40.637213,-100.50914751628828
181783001,42.2423844,-97.0130729
182005001,36.1554376,-115.2319570120324
182005003,36.010705,-114.96314
182005004,36.1750489,-115.20345160835224
182005005,36.0566667,-115.0530556
182005006,36.02952759605359,-114.97963013534678
182005007,36.806793,-114.06760954535436
182005009,36.1750489,-115.20345160835224
182005010,36.17199475,-115.3340125402951
182281001,36.10782625,-115.14186110966509
182290002,39.3921833,-119.76496865262204
182290007,39.2444615,-119.9389985
182306001,40.84294655,-115.76632138298577
182306002,39.234962,-114.873239
182306003,40.9695351,-117.70708027028404
182306005,36.1909302,-116.0054748749568
182500003,39.50555136314055,-119.7563965287891
182500004,39.47394124133395,-119.77832767421624
182500006,39.3921833,-119.76496865262204
182564002,39.47822567774323,-118.79112250183503
